WKT,id,OBJECTID,LSOA11CD,LSOA11NM,BNG_E,BNG_N,LONG_,LAT,Shape_Leng,Shape__Are,Shape__Len
"POLYGON ((-1.47639235998753 54.8759737723252,-1.48001687726272 54.8725127146176,-1.48071093376223 54.8712120623581,-1.48078805115106 54.8685666679319,-1.48256175109424 54.8681478138144,-1.48375707062116 54.8673982853937,-1.48433545103742 54.8689634770958,-1.48618626836943 54.8691839266314,-1.48799852700702 54.8702200394483,-1.48923240522837 54.8704625339374,-1.49459206375232 54.8685225780248,-1.49655855716758 54.8695146009346,-1.49547891372391 54.8705507137516,-1.49871784405493 54.8726890742461,-1.49825513972193 54.8740999512734,-1.49632720500108 54.8745628952979,-1.49397512464165 54.8740558613663,-1.49123745733805 54.8721820403144,-1.48865402481211 54.8723363549892,-1.48757438136844 54.8741881310876,-1.48522230100901 54.8763705814892,-1.48267742717749 54.8782003126339,-1.4815592250394 54.8773846493525,-1.47758767951445 54.8755990081149,-1.47639235998753 54.8759737723252))",,"8724",E01008801,Sunderland 030E,"433207","553237",-1.48407,54.8728,5586.06392141,738621.350616455,5586.06392140864
"POLYGON ((-1.40698671003706 54.8744967604373,-1.40779644261982 54.8738354118307,-1.40652400570406 54.8718293210575,-1.41018708167367 54.8720718155466,-1.41111249033967 54.8713884219865,-1.41415862719861 54.87072707338,-1.41319465983819 54.8700216348663,-1.41215357508893 54.8672219257653,-1.41419718589303 54.8671117009975,-1.4150454771702 54.8654583294812,-1.41639503147479 54.8655465092954,-1.42079072263832 54.8666046670658,-1.42152333783224 54.8651276551779,-1.42383685949726 54.8647528909675,-1.42383685949726 54.8662078579019,-1.42221739433175 54.866251947809,-1.42352838994192 54.868610757839,-1.42125342697133 54.8691618816778,-1.42094495741599 54.870330264216,-1.41836152489006 54.8710357027297,-1.41747467491847 54.8720277256395,-1.41523827064228 54.8721159054537,-1.41454421414278 54.8729315687351,-1.41523827064228 54.8738133668772,-1.41304042506052 54.8740779063198,-1.41346457069911 54.8748274347406,-1.41111249033967 54.8755108283007,-1.40899176214674 54.8751801539974,-1.40879896867466 54.8742983558553,-1.40698671003706 54.8744967604373))",,"8725",E01008802,Sunderland 029D,"437622","552824",-1.41533,54.8688,5585.19059434,535892.246185303,5585.19059433918
"POLYGON ((-1.40197407976286 54.8780239530055,-1.40355498623396 54.8770980649564,-1.40174272759636 54.8738574567843,-1.40374777970604 54.873526782481,-1.40459607098321 54.8725347595712,-1.40652400570406 54.8718293210575,-1.40779644261982 54.8738354118307,-1.40698671003706 54.8744967604373,-1.40802779478632 54.8754887833471,-1.40741085567565 54.8767894356066,-1.40613841875989 54.8768996603744,-1.40486598184413 54.8777373686094,-1.40748797306448 54.8789939309618,-1.40683247525939 54.8795891447077,-1.4047888644553 54.8799418639645,-1.40101011240244 54.8790600658225,-1.40197407976286 54.8780239530055))",,"8726",E01008803,Sunderland 027A,"438319","553705",-1.40435,54.8767,3418.26758377,231763.927383423,3418.26758376688
"POLYGON ((-1.39314413874139 54.8728433889209,-1.3945322517404 54.8726670292925,-1.39607459951707 54.8696027807488,-1.397269919044 54.8682580385822,-1.39804109293234 54.8689855220494,-1.40035461459735 54.8709254779619,-1.39950632332018 54.8712561522652,-1.40008470373643 54.8732622430384,-1.40128002326336 54.8756871879291,-1.3995448820146 54.8765028512105,-1.4000075863476 54.8774287392596,-1.39676865601658 54.8774948741203,-1.39191026052004 54.8785309869372,-1.39245008224188 54.8778255484236,-1.39137043879821 54.874805389787,-1.39025223666012 54.8746510751121,-1.38967385624386 54.8737031421094,-1.39314413874139 54.8728433889209))",,"8727",E01008804,Sunderland 027B,"438890","553434",-1.39549,54.8742,3354.19205676,430065.294235229,3354.19205676242
"POLYGON ((-1.39804109293234 54.8689855220494,-1.39969911679226 54.8690516569101,-1.40074020154152 54.8703082192625,-1.40386345578929 54.8705507137516,-1.40490454053855 54.8721159054537,-1.4032079579842 54.8724024898499,-1.40374777970604 54.873526782481,-1.40174272759636 54.8738574567843,-1.40355498623396 54.8770980649564,-1.40197407976286 54.8780239530055,-1.4000075863476 54.8774287392596,-1.3995448820146 54.8765028512105,-1.40128002326336 54.8756871879291,-1.40008470373643 54.8732622430384,-1.39950632332018 54.8712561522652,-1.40035461459735 54.8709254779619,-1.39804109293234 54.8689855220494))",,"8728",E01008805,Sunderland 027C,"438509","553427",-1.40143,54.8741,3049.39330174,174269.561416626,3049.3933017354
"POLYGON ((-1.42094495741599 54.870330264216,-1.42125342697133 54.8691618816778,-1.42352838994192 54.868610757839,-1.42221739433175 54.866251947809,-1.42383685949726 54.8662078579019,-1.42383685949726 54.8647528909675,-1.42152333783224 54.8651276551779,-1.42117630958249 54.8642679019894,-1.42271865735917 54.8624381708446,-1.42341271385867 54.8622177213091,-1.42356694863634 54.8567726177818,-1.42854102021612 54.8580512250878,-1.43224265488015 54.8633640588938,-1.43289815268524 54.8646426661997,-1.43216553749132 54.8657228689238,-1.43343797440707 54.8679273642789,-1.4323583309634 54.8696027807488,-1.4300833679928 54.8699114100986,-1.42746137677245 54.8703523091696,-1.42094495741599 54.870330264216))",,"8729",E01008808,Sunderland 029E,"436857","552292",-1.42732,54.8641,4728.26133765,796471.614456177,4728.26133764944
"POLYGON ((-1.39576612996174 54.8827856629727,-1.39549621910082 54.8827856629727,-1.39487927999015 54.8815952354809,-1.39187170182563 54.8802284483607,-1.39191026052004 54.8785309869372,-1.39676865601658 54.8774948741203,-1.4000075863476 54.8774287392596,-1.40197407976286 54.8780239530055,-1.40101011240244 54.8790600658225,-1.4047888644553 54.8799418639645,-1.40683247525939 54.8795891447077,-1.40748797306448 54.8789939309618,-1.40486598184413 54.8777373686094,-1.40613841875989 54.8768996603744,-1.40741085567565 54.8767894356066,-1.40802779478632 54.8754887833471,-1.40698671003706 54.8744967604373,-1.40879896867466 54.8742983558553,-1.40899176214674 54.8751801539974,-1.41111249033967 54.8755108283007,-1.41346457069911 54.8748274347406,-1.41304042506052 54.8740779063198,-1.41523827064228 54.8738133668772,-1.41454421414278 54.8729315687351,-1.41523827064228 54.8721159054537,-1.41747467491847 54.8720277256395,-1.41647214886363 54.8737913219236,-1.41766746839055 54.8770760200028,-1.41836152489006 54.8776491887952,-1.42129198566574 54.8787734814263,-1.41994243136115 54.8821904492268,-1.41878567052864 54.8830281574617,-1.41635647278038 54.8837556409289,-1.41184510553359 54.8849901583278,-1.41188366422801 54.8861585408661,-1.40737229698123 54.8867317096584,-1.4045575122888 54.8854971922595,-1.40181984498519 54.8828738427869,-1.39576612996174 54.8827856629727))",,"8730",E01008809,Sunderland 026E,"437694","553999",-1.41405,54.8793,7716.20128549,1432480.67889404,7716.20128548975
"POLYGON ((-1.43775654818177 54.9058446843876,-1.43980015898587 54.9045219871745,-1.44045565679095 54.9035740541718,-1.44037853940212 54.9022513569587,-1.43922177856961 54.9013916037702,-1.43686969821018 54.9019206826554,-1.4353273504335 54.9028024807975,-1.43447905915633 54.9022734019122,-1.43197274401923 54.9021631771445,-1.43309094615732 54.9019206826554,-1.43255112443548 54.9003334459997,-1.43104733535322 54.9003334459997,-1.43100877665881 54.898944613926,-1.42904228324354 54.898106905691,-1.42923507671563 54.8974455570844,-1.42981345713188 54.897908501109,-1.43363076787916 54.8979525910161,-1.43474897001725 54.8986580295298,-1.43436338307308 54.9013916037702,-1.43686969821018 54.9012152441418,-1.43663834604368 54.9001570863713,-1.43752519601527 54.8996941423467,-1.43968448290262 54.8997602772074,-1.44103403720721 54.8990989286008,-1.43953024812495 54.8974455570844,-1.43818069382036 54.8975998717593,-1.43602140693301 54.8959024103358,-1.43875907423661 54.8951528819151,-1.43956880681937 54.8960567250107,-1.44091836112396 54.8960346800571,-1.44246070890063 54.89766600662,-1.44396449798289 54.8992752882292,-1.44450431970473 54.9005538955352,-1.44751189786925 54.8994736928112,-1.44855298261851 54.900664120303,-1.44435008492706 54.9019647725625,-1.44496702403773 54.9030890651936,-1.44319332409456 54.9048085715707,-1.44161241762346 54.9059769541089,-1.44373314581639 54.9069248871116,-1.44242215020622 54.9075862357182,-1.44057133287421 54.9064398981335,-1.43914466118078 54.9070792017865,-1.43775654818177 54.9058446843876))",,"8731",E01008810,Sunderland 014A,"435854","556452",-1.44243,54.9015,7863.52612828,526514.997848511,7863.52612828478
"POLYGON ((-1.44319332409456 54.9048085715707,-1.44496702403773 54.9030890651936,-1.44435008492706 54.9019647725625,-1.44855298261851 54.900664120303,-1.44751189786925 54.8994736928112,-1.44909280434035 54.8988784790653,-1.45275588030995 54.8964535341746,-1.45414399330896 54.8958803653823,-1.45580201716889 54.8968503433386,-1.4553778715303 54.8994075579505,-1.45676598452931 54.9023615817264,-1.45425966939221 54.903221334915,-1.45321858464296 54.9044338073603,-1.45140632600536 54.905183335781,-1.44928559781243 54.9038165486608,-1.44681784136975 54.90474243671,-1.44319332409456 54.9048085715707))",,"8732",E01008811,Sunderland 014B,"435370","556421",-1.44998,54.9013,3834.28071834,450075.351593018,3834.28071833669
"POLYGON ((-1.42707578982828 54.9046983468029,-1.42715290721711 54.903463829404,-1.42549488335719 54.9019868175161,-1.42402965296934 54.8988564341117,-1.42904228324354 54.898106905691,-1.43100877665881 54.898944613926,-1.43104733535322 54.9003334459997,-1.43255112443548 54.9003334459997,-1.43309094615732 54.9019206826554,-1.43197274401923 54.9021631771445,-1.4300833679928 54.9028024807975,-1.43077742449231 54.9033976945434,-1.42761561155012 54.9045881220352,-1.42707578982828 54.9046983468029))",,"8733",E01008812,Sunderland 012C,"436742","556419",-1.42858,54.9012,2604.30699573,236449.35105896,2604.30699572849
"POLYGON ((-1.42923507671563 54.8974455570844,-1.4296206636598 54.8948662975189,-1.43683113951576 54.8931247461883,-1.43875907423661 54.8951528819151,-1.43602140693301 54.8959024103358,-1.43818069382036 54.8975998717593,-1.43953024812495 54.8974455570844,-1.44103403720721 54.8990989286008,-1.43968448290262 54.8997602772074,-1.43752519601527 54.8996941423467,-1.43663834604368 54.9001570863713,-1.43686969821018 54.9012152441418,-1.43436338307308 54.9013916037702,-1.43474897001725 54.8986580295298,-1.43363076787916 54.8979525910161,-1.42981345713188 54.897908501109,-1.42923507671563 54.8974455570844))",,"8734",E01008813,Sunderland 014C,"436324","556000",-1.43515,54.8974,3656.61988012,334403.28414917,3656.619880125
"POLYGON ((-1.42854102021612 54.9083357641389,-1.42881093107704 54.908578258628,-1.43393923743449 54.9080491797427,-1.43775654818177 54.9058446843876,-1.43914466118078 54.9070792017865,-1.44057133287421 54.9064398981335,-1.44242215020622 54.9075862357182,-1.44373314581639 54.9069248871116,-1.44161241762346 54.9059769541089,-1.44319332409456 54.9048085715707,-1.44681784136975 54.90474243671,-1.44928559781243 54.9038165486608,-1.45140632600536 54.905183335781,-1.45321858464296 54.9044338073603,-1.45425966939221 54.903221334915,-1.45676598452931 54.9023615817264,-1.45788418666741 54.9038826835215,-1.45410543461455 54.9061092238302,-1.45159911947745 54.9079609999285,-1.44932415650685 54.9090852925597,-1.44577675662049 54.9102757200515,-1.43926033726403 54.9116865970787,-1.43875907423661 54.9111134282864,-1.43521167435025 54.9118188668001,-1.43220409618573 54.9138690474804,-1.42861813760496 54.9148610703902,-1.42865669629937 54.9131856539203,-1.42800119849429 54.9121715860569,-1.42854102021612 54.9083357641389))",,"8735",E01008814,Sunderland 014D,"436022","557242",-1.43971,54.9086,6715.74129946,948124.821105957,6715.7412994567
"POLYGON ((-1.40644688831523 54.9247592545348,-1.40636977092639 54.922488624319,-1.40687103395381 54.9223122646906,-1.40976293603508 54.9224004445048,-1.410495551229 54.9220256802944,-1.41408150980978 54.9224445344119,-1.41712764666871 54.9230397481578,-1.41546962280879 54.9240758609747,-1.41616367930829 54.9263464911905,-1.41438997936511 54.926566940726,-1.4132332185326 54.9252883334201,-1.41138240120059 54.9255749178162,-1.40748797306448 54.9268314801687,-1.40644688831523 54.9247592545348))",,"8736",E01008817,Sunderland 004B,"437855","559020",-1.41089,54.9244,3027.04626648,237196.59942627,3027.04626647755
"POLYGON ((-1.41616367930829 54.9263464911905,-1.41546962280879 54.9240758609747,-1.41712764666871 54.9230397481578,-1.42564911813485 54.9224445344119,-1.42823255066079 54.9223122646906,-1.42792408110545 54.9240097261141,-1.42661308549528 54.9252662884665,-1.42402965296934 54.9269417049364,-1.42318136169217 54.9271621544719,-1.42167757260991 54.9262583113763,-1.42040513569415 54.9261921765157,-1.4193640509449 54.9272944241932,-1.41712764666871 54.9261921765157,-1.41616367930829 54.9263464911905))",,"8737",E01008819,Sunderland 004C,"437015","559054",-1.42399,54.9248,2956.01041936,308720.810272217,2956.01041936346
"POLYGON ((-1.40687103395381 54.9223122646906,-1.40621553614872 54.9200636794283,-1.40640832962081 54.9181237235158,-1.40421048403904 54.9179694088409,-1.40351642753954 54.9159853630213,-1.40567571442689 54.9158971832071,-1.40598418398222 54.9142438116907,-1.40976293603508 54.9143981263656,-1.41080402078434 54.9149712951579,-1.41346457069911 54.9173741950951,-1.41500691847578 54.9171096556524,-1.41809161402914 54.9177489593054,-1.42183180738758 54.9179473638874,-1.42480082685768 54.9177489593054,-1.42615038116227 54.9172198804202,-1.42611182246786 54.9203061739174,-1.42549488335719 54.9213643316879,-1.42564911813485 54.9224445344119,-1.41712764666871 54.9230397481578,-1.41408150980978 54.9224445344119,-1.410495551229 54.9220256802944,-1.40976293603508 54.9224004445048,-1.40687103395381 54.9223122646906))",,"8738",E01008820,Sunderland 005F,"437519","558374",-1.41621,54.9187,4824.01581188,852474.934936523,4824.01581187847
"POLYGON ((-1.40748797306448 54.9268314801687,-1.41138240120059 54.9255749178162,-1.4132332185326 54.9252883334201,-1.41438997936511 54.926566940726,-1.41616367930829 54.9263464911905,-1.41712764666871 54.9261921765157,-1.4193640509449 54.9272944241932,-1.42040513569415 54.9261921765157,-1.42009666613882 54.9281982672889,-1.42079072263832 54.9299839085265,-1.41932549225048 54.9299177736659,-1.41832296619564 54.9327836176276,-1.41674205972454 54.9339520001658,-1.41246204464427 54.9358037762641,-1.41088113817317 54.9330922469773,-1.41199934031126 54.9326733928598,-1.41169087075593 54.9313286506932,-1.410495551229 54.9306673020866,-1.409570142563 54.9283966718708,-1.40748797306448 54.9268314801687))",,"8739",E01008821,Sunderland 004D,"437632","559727",-1.41427,54.9308,4308.84836724,566739.767974854,4308.84836723724
"POLYGON ((-1.42079072263832 54.9299839085265,-1.42009666613882 54.9281982672889,-1.42040513569415 54.9261921765157,-1.42167757260991 54.9262583113763,-1.42318136169217 54.9271621544719,-1.42402965296934 54.9269417049364,-1.42661308549528 54.9252662884665,-1.42792408110545 54.9240097261141,-1.42911940063238 54.9245608499529,-1.43112445274206 54.926566940726,-1.4296206636598 54.9278896379391,-1.42811687457754 54.9281321324282,-1.42738425938362 54.9290139305703,-1.42738425938362 54.9309318415293,-1.42599614638461 54.9304468525511,-1.42079072263832 54.9299839085265))",,"8740",E01008822,Sunderland 004E,"436928","559361",-1.42531,54.9276,3149.22222791,285354.263687134,3149.2222279064
"POLYGON ((-1.43436338307308 54.8823006739945,-1.43891330901428 54.8815070556667,-1.43972304159703 54.8810661565957,-1.43821925251477 54.8796552795683,-1.43787222426502 54.8776050988881,-1.43602140693301 54.877362604399,-1.43856628076452 54.8764587613034,-1.44068700895746 54.8783325823553,-1.44381026320523 54.8826533932514,-1.44253782628947 54.8825652134372,-1.44022430462445 54.8840642702787,-1.43848916337569 54.8847917537459,-1.43729384384877 54.8862467206803,-1.43579005476651 54.8872828334972,-1.43559726129442 54.8881866765928,-1.43297527007407 54.8890243848278,-1.43478752871167 54.8877898674289,-1.43147148099181 54.8844831243961,-1.43316806354616 54.8844169895355,-1.43544302651675 54.883557236347,-1.43436338307308 54.8823006739945))",,"8741",E01008823,Sunderland 023A,"436131","554366",-1.43837,54.8828,4938.45968358,341171.098526001,4938.45968358082
"POLYGON ((-1.42792408110545 54.8806252575246,-1.43070030710347 54.8791482456367,-1.43382356135124 54.8770760200028,-1.43602140693301 54.877362604399,-1.43787222426502 54.8776050988881,-1.43821925251477 54.8796552795683,-1.43972304159703 54.8810661565957,-1.43891330901428 54.8815070556667,-1.43436338307308 54.8823006739945,-1.43204986140806 54.8815731905273,-1.43027616146489 54.8824549886694,-1.42792408110545 54.8806252575246))",,"8742",E01008824,Sunderland 023B,"436401","554055",-1.4342,54.8799,3213.00315158,277448.509277344,3213.0031515797
